	time	V(na)	V(nt)	I(Rgnd)	I(Rrad)	power
1722	1970-01-01 00:00:00.000001722	0.02655101252671276	0.6151585755625394	0.003687640633060968	1.336770729640729e-06	9.20738423721279e-08
1723	1970-01-01 00:00:00.000001723	0.026430315521182756	0.6131213499813641	0.003670877168343894	9.141874321036154e-07	9.449067886325063e-08
1724	1970-01-01 00:00:00.000001724	0.026312244431580242	0.6111060203226999	0.0036544783873629755	1.1278510332836567e-07	9.080830807073336e-08
1725	1970-01-01 00:00:00.000001725	0.02619310985610626	0.6090731312753659	0.0036379319194441025	-1.4145162117759201e-07	8.841785091550588e-08
1726	1970-01-01 00:00:00.000001726	0.02607561974242051	0.6070658373305398	0.003621613860488045	-7.142346781119053e-07	8.624559142401695e-08
1727	1970-01-01 00:00:00.000001727	0.02595713234837278	0.604972691111933	0.003605157274408284	-9.40422654689349e-07	8.522130192678379e-08
1728	1970-01-01 00:00:00.000001728	0.025839634910482776	0.6029882917767625	0.0035888381705148783	-1.0757937473481666e-06	7.916900836547173e-08
1729	1970-01-01 00:00:00.000001729	0.025721158635911467	0.6009836916190002	0.003572383135787118	-9.480312716426261e-07	7.362431708448863e-08
1730	1970-01-01 00:00:00.000001730	0.02560373634179736	0.5989563847025143	0.003556074482076176	-1.0855301554574309e-06	6.999029451894088e-08
1731	1970-01-01 00:00:00.000001731	0.025490634937296214	0.5968023068347128	0.0035403659588663155	-1.2388853377205919e-06	6.557043353060912e-08
1732	1970-01-01 00:00:00.000001732	0.025379834940706527	0.5947223024591186	0.003524977077019099	-1.0437915177855448e-06	4.9330901344952274e-08
1733	1970-01-01 00:00:00.000001733	0.02526539737478196	0.5927366034014454	0.003509082972090705	-1.035210343364777e-06	3.707805640079847e-08
1734	1970-01-01 00:00:00.000001734	0.02514981885266616	0.5906737921405105	0.003493030400176902	-1.1580866938852668e-06	4.460863332235827e-08
1735	1970-01-01 00:00:00.000001735	0.02503374750350452	0.5885802496622914	0.0034769093840958326	-1.1684535566579585e-06	4.590788323411634e-08
1736	1970-01-01 00:00:00.000001736	0.02492246042196832	0.5865283907816151	0.0034614528319916907	-9.797699321212673e-07	4.3841485581115034e-08
1737	1970-01-01 00:00:00.000001737	0.024807764521234503	0.5844452545502506	0.0034455228516222635	-9.02145697826431e-07	4.2095928683803854e-08
1738	1970-01-01 00:00:00.000001738	0.024698939693700895	0.5822648503262751	0.003430408280463444	-9.66863742117459e-07	4.3255520636425054e-08
1739	1970-01-01 00:00:00.000001739	0.024590268439935503	0.5801673752351518	0.0034153150554958344	-8.832138104434292e-07	4.3085034552754295e-08
1740	1970-01-01 00:00:00.000001740	0.024484679785600844	0.577926169097406	0.003400649969295924	-9.937652010306247e-07	3.2653379923734844e-08
1741	1970-01-01 00:00:00.000001741	0.024371498105166537	0.5761179958825071	0.0033849302844217153	-7.238955130088381e-07	2.4218012353151944e-08
1742	1970-01-01 00:00:00.000001742	0.02426480623148656	0.5737439701042238	0.003370111974355458	-1.0120860708604088e-06	3.54607814137508e-08
1743	1970-01-01 00:00:00.000001743	0.024162132880245366	0.5716687561968493	0.0033558517892095354	-1.135738670155165e-06	3.7912917691596664e-08
1744	1970-01-01 00:00:00.000001744	0.024055133610723263	0.5695952635576654	0.0033409907814856183	-1.0455527360871265e-06	3.463979637144745e-08
1745	1970-01-01 00:00:00.000001745	0.0239523869630662	0.5671525287804878	0.0033267204170034843	-1.1402476388780489e-06	2.8354765235426104e-08
1746	1970-01-01 00:00:00.000001746	0.023844668983505433	0.5650439973179563	0.003311759572214027	-8.57690919748116e-07	1.8287220972652285e-08
1747	1970-01-01 00:00:00.000001747	0.023729667725045502	0.5633921109197816	0.003295787188856223	-6.73130850698026e-07	2.3528403050817067e-08
1748	1970-01-01 00:00:00.000001748	0.02363342295666085	0.5608956391942991	0.0032824198438045375	-1.1481010054508435e-06	3.3647655161446495e-08
1749	1970-01-01 00:00:00.000001749	0.023531747620301302	0.5587036421822437	0.003268298283457657	-1.189857333752991e-06	3.272881402150028e-08
1750	1970-01-01 00:00:00.000001750	0.023426675220329023	0.5565349808019976	0.003253704901586369	-1.1532166793353408e-06	3.194051776922263e-08
1751	1970-01-01 00:00:00.000001751	0.02332488369683591	0.5543599403090508	0.0032395671826342897	-1.221179049183223e-06	3.1286701643738967e-08
1752	1970-01-01 00:00:00.000001752	0.02322228057066429	0.5522098405260811	0.0032253167451330063	-1.0828424568449993e-06	3.081373525069503e-08
1753	1970-01-01 00:00:00.000001753	0.023122369591410678	0.5500009490456308	0.003211440219504921	-1.1308153632985386e-06	3.027690822357839e-08
1754	1970-01-01 00:00:00.000001754	0.023025984726620857	0.5477225642963849	0.003198053437406633	-1.1238449589020018e-06	2.990193198725177e-08
1755	1970-01-01 00:00:00.000001755	0.022925280931210573	0.5455817965004506	0.0031840667957344546	-1.0620948164107839e-06	2.931100870759149e-08
1756	1970-01-01 00:00:00.000001756	0.0228272484905377	0.5433557687293481	0.003170451168519075	-1.0689748518819466e-06	2.8953330185644642e-08
1757	1970-01-01 00:00:00.000001757	0.0227275848664957	0.541132637064414	0.003156609014783527	-1.0534499478397948e-06	2.8630638862630798e-08
1758	1970-01-01 00:00:00.000001758	0.022633164314674735	0.5388435707413011	0.0031434950429652044	-9.956464320680787e-07	2.8224957523085335e-08
1759	1970-01-01 00:00:00.000001759	0.02253623008185539	0.5366524535849628	0.003130031957253297	-1.0303936320374413e-06	2.7889973652838784e-08
1760	1970-01-01 00:00:00.000001760	0.022446662279232643	0.534176542996346	0.003117591976096224	-1.3266322351822473e-06	2.7788841169345494e-08
1761	1970-01-01 00:00:00.000001761	0.022354797494663004	0.532047510536749	0.003104832998932601	-1.0437798978408052e-06	2.7791091220520918e-08
1762	1970-01-01 00:00:00.000001762	0.022241488839285718	0.5300850177647783	0.0030890956822660098	-1.0588823964408868e-06	2.71120858636791e-08
1763	1970-01-01 00:00:00.000001763	0.022141622156712996	0.5278729884527265	0.0030752253033450435	-1.0177743441305942e-06	2.645129292589272e-08
1764	1970-01-01 00:00:00.000001764	0.022055720757275635	0.5254132776931282	0.003063294553253085	-9.558696217552949e-07	2.6021965744126086e-08
1765	1970-01-01 00:00:00.000001765	0.02195707238541987	0.523309388541987	0.0030495933884958472	-8.029867270453707e-07	2.459204925336582e-08
1766	1970-01-01 00:00:00.000001766	0.021856374548557246	0.5212024486503257	0.003035607581135588	-7.146646666925224e-07	2.218123664904406e-08
1767	1970-01-01 00:00:00.000001767	0.021763491486192988	0.5188699375892025	0.003022707160099286	-7.367482399188644e-07	2.1338495902698412e-08
1768	1970-01-01 00:00:00.000001768	0.021663831620034008	0.5167883954861648	0.0030088655054877106	-6.11550261433761e-07	1.996585650384395e-08
1769	1970-01-01 00:00:00.000001769	0.02157109147727273	0.5144486386977888	0.002995984923832924	-5.341080028531941e-07	1.9179907115272115e-08
1770	1970-01-01 00:00:00.000001770	0.021479025041083386	0.5120946264150943	0.0029831979228545345	-5.471462030335514e-07	1.8733952915822338e-08
1771	1970-01-01 00:00:00.000001771	0.02138907123988006	0.5096290486356821	0.0029707043344827586	-5.290973323193403e-07	1.8352179868288735e-08
1772	1970-01-01 00:00:00.000001772	0.021301358515735752	0.5066711814856819	0.0029585220096399203	-6.149340158046499e-07	1.722134434668588e-08
1773	1970-01-01 00:00:00.000001773	0.021221252154983574	0.5038670286144579	0.002947396125	-5.974810715094468e-07	1.739768628622785e-08
1774	1970-01-01 00:00:00.000001774	0.021140409640316736	0.50143400540867	0.0029361680111394447	-6.163179644702188e-07	1.832294326219595e-08
1775	1970-01-01 00:00:00.000001775	0.02105413642199421	0.4988910854248882	0.002924185612338858	-6.383144634312023e-07	1.959485657095051e-08
1776	1970-01-01 00:00:00.000001776	0.02096649339757781	0.49652948712071887	0.0029120129822893604	-8.702242889642662e-07	2.13033138611063e-08
1777	1970-01-01 00:00:00.000001777	0.020880870188235295	0.49416447266666663	0.0029001208677124184	-1.0048259570579084e-06	2.4026394022649472e-08
1778	1970-01-01 00:00:00.000001778	0.02079187995753152	0.492100160132714	0.002887761099800929	-1.243110471816324e-06	2.8121842742600513e-08
1779	1970-01-01 00:00:00.000001779	0.020704446533923303	0.4899787171493698	0.0028756175722713865	-1.6072505135484045e-06	3.3732613698513887e-08
1780	1970-01-01 00:00:00.000001780	0.020614524104366636	0.4879830156549953	0.002863128339191564	-1.859327775230215e-06	3.6744479048891825e-08
1781	1970-01-01 00:00:00.000001781	0.02053117199025842	0.48575574021106754	0.002851551657556488	-1.9774929701361112e-06	3.6179427186741625e-08
1782	1970-01-01 00:00:00.000001782	0.020443559718155698	0.4836416632781502	0.0028393832982624165	-1.80318648666165e-06	3.374284357030044e-08
1783	1970-01-01 00:00:00.000001783	0.02035384451175154	0.48174261250699496	0.002826922850167879	-2.090012176512871e-06	3.155933460009262e-08
1784	1970-01-01 00:00:00.000001784	0.020263807671624716	0.47984611646167047	0.00281441772840389	-2.3081330928800056e-06	2.9861072174191586e-08
1785	1970-01-01 00:00:00.000001785	0.020170186791263558	0.4778886466285547	0.0028014148243916738	-2.3492360929549987e-06	2.8251927248424034e-08
1786	1970-01-01 00:00:00.000001786	0.0200744972477756	0.4760894445030916	0.002788124619665209	-2.2389096631028504e-06	2.725186455209353e-08
1787	1970-01-01 00:00:00.000001787	0.019979100599501712	0.4742427780753659	0.002774875074431641	-2.1871219954157585e-06	2.6537549373264594e-08
1788	1970-01-01 00:00:00.000001788	0.019884280461489497	0.47228011233290895	0.002761705624920433	-2.1673689218730106e-06	2.5668342135742418e-08
1789	1970-01-01 00:00:00.000001789	0.019789654311406352	0.4701922445560596	0.002748563093648736	-1.9803172453058976e-06	2.490608433685141e-08
1790	1970-01-01 00:00:00.000001790	0.01969877838281122	0.4681018884861407	0.002735941435624077	-1.9290655787567657e-06	2.41189588672694e-08
1791	1970-01-01 00:00:00.000001791	0.019610944033140017	0.4658561847224523	0.002723742224192212	-1.774146007925435e-06	2.3497943044927142e-08
1792	1970-01-01 00:00:00.000001792	0.0195230187845767	0.46365267344509636	0.002711530385079631	-1.754034508638726e-06	2.28923119893422e-08
1793	1970-01-01 00:00:00.000001793	0.019436303368331923	0.4614112086367485	0.002699486578662151	-1.665888869699746e-06	2.2399665854072662e-08
1794	1970-01-01 00:00:00.000001794	0.019349343827497867	0.459212493766012	0.002687408873441503	-1.3938038836891544e-06	2.1933565816014736e-08
1795	1970-01-01 00:00:00.000001795	0.019261762671138632	0.4570224382008944	0.0026752448035775715	-1.3023128274183007e-06	2.1613483727678492e-08
1796	1970-01-01 00:00:00.000001796	0.019175331387024607	0.4548771242987438	0.0026632404680777834	-1.4051774280347618e-06	2.1099031683987746e-08
1797	1970-01-01 00:00:00.000001797	0.019092566481772197	0.452529880533752	0.0026517453512994943	-1.0479333734432233e-06	2.103441945575933e-08
1798	1970-01-01 00:00:00.000001798	0.019015781547097002	0.4500968661813717	0.002641080772846869	-1.1686245509893e-06	2.0696514023341168e-08
1799	1970-01-01 00:00:00.000001799	0.018934687801945183	0.4477350163218391	0.0026298177455349246	-1.0650715391473032e-06	2.0447955025883134e-08
1800	1970-01-01 00:00:00.000001800	0.01885408535206259	0.4453767920341394	0.002618622949324324	-9.870815691909672e-07	2.0180748630261847e-08
1801	1970-01-01 00:00:00.000001801	0.018777684959756753	0.44299576088356285	0.0026080118134501878	-1.0052068103720265e-06	1.9932862601385034e-08
1802	1970-01-01 00:00:00.000001802	0.018699550404821876	0.44059261529327093	0.0025971597671824395	-8.815446650125943e-07	1.9735546331710774e-08
1803	1970-01-01 00:00:00.000001803	0.01862184925872356	0.43820866915566803	0.0025863679508226363	-8.044321932778883e-07	1.9547994733582114e-08
1804	1970-01-01 00:00:00.000001804	0.018540249774258145	0.4358900268523575	0.002575034690697251	-8.857833963972328e-07	1.9367963681528255e-08
1805	1970-01-01 00:00:00.000001805	0.018466077971543232	0.4334876216161985	0.002564733037395111	-7.298292437267603e-07	1.9284979068336196e-08
1806	1970-01-01 00:00:00.000001806	0.01838910654615526	0.4311270324096164	0.002554042568911727	-8.355446430115617e-07	1.90652139491417e-08
1807	1970-01-01 00:00:00.000001807	0.018314465186958926	0.428787335549825	0.0025436757111806964	-7.028688419672131e-07	1.896789288581038e-08
1808	1970-01-01 00:00:00.000001808	0.0182415692431235	0.42621212656451907	0.0025335512857670296	-8.118610517906592e-07	1.879669065908712e-08
1809	1970-01-01 00:00:00.000001809	0.018157149338166947	0.4241169044617959	0.002521826285740844	-6.554834093920803e-07	1.867389027571365e-08
1810	1970-01-01 00:00:00.000001810	0.018093704562220564	0.42145388295454544	0.0025130145324143067	-6.868697609165424e-07	1.857835686459788e-08
1811	1970-01-01 00:00:00.000001811	0.018019766608450703	0.41911483205633804	0.002502745374835681	-7.603796437079813e-07	1.8483576179084225e-08
1812	1970-01-01 00:00:00.000001812	0.017949566374599584	0.41667452087808554	0.0024929953163745993	-7.009734463821368e-07	1.83706200799766e-08
1813	1970-01-01 00:00:00.000001813	0.01787801824574669	0.41411785364839315	0.0024830581026465026	-6.956550358491493e-07	1.822649257934979e-08
1814	1970-01-01 00:00:00.000001814	0.017810693941467122	0.4117107236792094	0.0024737075038008365	-6.651858023622196e-07	1.815005798064864e-08
1815	1970-01-01 00:00:00.000001815	0.0177396902381406	0.4092686942465231	0.002463845866641265	-7.068274904858068e-07	1.8064105811688932e-08
1816	1970-01-01 00:00:00.000001816	0.017671330998851893	0.40680046657099117	0.002454351521239954	-6.985324470799847e-07	1.7978966440401633e-08
1817	1970-01-01 00:00:00.000001817	0.017601851823947724	0.4043102901403037	0.0024447016321353064	-7.656044048210647e-07	1.7880311814093803e-08
1818	1970-01-01 00:00:00.000001818	0.017533544630342703	0.4019419807277628	0.002435214534655372	-6.393857757989988e-07	1.7868861927177284e-08
1819	1970-01-01 00:00:00.000001819	0.01746388678481503	0.39944624115824134	0.0024255398353670347	-5.021381269959326e-07	1.774861949229977e-08
1820	1970-01-01 00:00:00.000001820	0.017396953064359323	0.39691045496791755	0.0024162434814310714	-5.741189904238771e-07	1.7678007637771125e-08
1821	1970-01-01 00:00:00.000001821	0.017327472176631498	0.39450693421258304	0.0024065933604923797	-5.798630251393122e-07	1.756672590491658e-08
1822	1970-01-01 00:00:00.000001822	0.017263623353515625	0.3920799809765625	0.00239772546875	-6.043151212427734e-07	1.7544603483555226e-08
1823	1970-01-01 00:00:00.000001823	0.017196546524725274	0.3895615083987441	0.0023884092397959186	-6.416688864874411e-07	1.7441420826933996e-08
1824	1970-01-01 00:00:00.000001824	0.01712894861253449	0.38710405405991327	0.0023790206438707136	-4.961782863657864e-07	1.7434586508353316e-08
1825	1970-01-01 00:00:00.000001825	0.017065947075919335	0.38467116876235663	0.002370270415776987	-6.323699731534203e-07	1.73457799045044e-08
1826	1970-01-01 00:00:00.000001826	0.01699747570805236	0.3822603822292741	0.0023607605194367314	-4.645815212028957e-07	1.732030657914365e-08
1827	1970-01-01 00:00:00.000001827	0.016935228973285487	0.37969489886363633	0.0023521151425438596	-6.293433992422248e-07	1.7235838674856313e-08
1828	1970-01-01 00:00:00.000001828	0.016872775186298077	0.3772787364182692	0.002343440989783654	-4.7441738399549275e-07	1.721574278870998e-08
1829	1970-01-01 00:00:00.000001829	0.01680972821485944	0.3747413667269076	0.002334684474698795	-5.184397817208836e-07	1.710794433757666e-08
1830	1970-01-01 00:00:00.000001830	0.01675216297829582	0.37220999567926044	0.0023266893131028937	-3.771292266040997e-07	1.710614665791524e-08
1831	1970-01-01 00:00:00.000001831	0.016691305236363637	0.36964475747474745	0.0023182368377777777	-5.361356217979798e-07	1.7048517629912927e-08
1832	1970-01-01 00:00:00.000001832	0.016628958550577742	0.3672316861544699	0.0023095775791607542	-6.035613402817758e-07	1.6956656984854168e-08
1833	1970-01-01 00:00:00.000001833	0.016568207566850377	0.36468791236987136	0.0023011399391712596	-3.890096561379874e-07	1.695357655308663e-08
1834	1970-01-01 00:00:00.000001834	0.01651090977067977	0.3621853860974611	0.002293181911343161	-4.887161671969696e-07	1.6888784600241428e-08
1835	1970-01-01 00:00:00.000001835	0.016451474353448275	0.35965405299671593	0.002284926986863711	-4.165960914142036e-07	1.686530956606305e-08
1836	1970-01-01 00:00:00.000001836	0.016402926109391126	0.3569794926522188	0.0022781841799793603	-4.981916034055727e-07	1.6886151128630207e-08
1837	1970-01-01 00:00:00.000001837	0.016344183979506485	0.35434332921371814	0.002270025546633208	-4.051741916875784e-07	1.6894070294099396e-08
1838	1970-01-01 00:00:00.000001838	0.016254514686585876	0.35254319795236105	0.0022575714912244044	-2.7381865356707065e-07	1.6569255183833304e-08
1839	1970-01-01 00:00:00.000001839	0.016199165796257794	0.3498628873804574	0.0022498841453222453	-5.434098862993763e-07	1.642077330918878e-08
1840	1970-01-01 00:00:00.000001840	0.016172110201747088	0.34715666898918474	0.0022461264232529117	-1.1112850556572378e-06	1.6328782948449033e-08
1841	1970-01-01 00:00:00.000001841	0.016137241213753106	0.34382906770919636	0.0022412835012427506	-4.928046826387738e-07	1.6373586850062743e-08
1842	1970-01-01 00:00:00.000001842	0.01608384659424788	0.34134761406993586	0.002233867595696255	-2.693337425987999e-07	1.64473727572951e-08
